"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
55784,518595,"Travis d'Arnaud",35,2024,"ATL",95,342,308,73,42,16,0,15,134,40,48,24,90,6,1,0,0,4,8,55
56034,516782,"Starling Marte",35,2024,"NYM",93,370,335,90,67,13,3,7,130,46,40,27,81,3,16,1,3,2,10,30.4
59339,518934,"DJ LeMahieu",35,2024,"NYY",63,228,201,41,34,5,0,2,52,19,26,19,35,1,0,1,1,6,13,36.8
65870,518735,"Yasmani Grandal",35,2024,"PIT",68,243,215,49,30,10,0,9,86,26,27,24,46,0,1,0,3,1,7,50
66950,592192,"Mark Canha",35,2024,,124,462,393,95,68,20,0,7,136,46,42,51,96,13,7,0,0,5,11,34.8
67175,593160,"Whit Merrifield",35,2024,,94,335,293,65,49,9,3,4,92,44,15,35,52,3,17,3,4,0,7,22.7
67744,594807,"Adam Duvall",35,2024,"ATL",102,330,303,55,34,10,0,11,98,29,30,21,99,5,0,0,0,1,7,44.8
70093,607680,"Kevin Pillar",35,2024,,99,314,284,65,40,16,1,8,107,38,45,16,69,10,12,3,1,3,12,39.5
70378,592200,"Curt Casali",35,2024,"SF",38,125,108,21,17,3,0,1,27,12,8,13,22,2,0,0,2,0,3,25
48772,456781,"Donovan Solano",36,2024,"SD",95,309,283,81,60,13,0,8,118,31,35,22,65,3,2,1,0,1,6,45.2
50106,502054,"Tommy Pham",36,2024,,116,478,440,109,77,20,3,9,162,49,39,35,106,2,7,3,0,1,5,28.6
52260,444482,"David Peralta",36,2024,"SD",89,260,236,63,44,11,0,8,98,35,28,22,54,2,2,0,0,0,3,45.7
59275,502110,"J.D. Martinez",36,2024,"NYM",120,495,434,102,61,24,1,16,176,46,69,49,141,6,0,0,0,2,20,52.2
59307,502671,"Paul Goldschmidt",36,2024,"STL",154,654,599,147,91,33,1,22,248,70,65,47,173,2,11,0,0,2,21,41.4
60834,543228,"Yan Gomes",36,2024,"CHC",30,96,91,14,10,2,0,2,22,7,7,2,36,1,0,0,1,1,2,28.6
46400,457705,"Andrew McCutchen",37,2024,"PIT",120,515,448,104,65,18,1,20,184,66,50,58,133,7,3,2,0,2,11,45.5
48082,455117,"Martín Maldonado",37,2024,"CWS",48,147,135,16,9,3,0,4,31,9,11,8,51,1,0,0,3,0,5,44.4
57758,543063,"Brandon Crawford",37,2024,"STL",27,80,71,12,6,5,0,1,20,5,4,8,26,1,0,0,0,0,0,40
102005,547989,"José Abreu",37,2024,"HOU",34,120,113,14,10,2,0,2,22,10,7,4,28,2,0,0,0,1,4,30
48929,467793,"Carlos Santana",38,2024,"MIN",149,594,521,124,75,26,0,23,219,63,71,65,99,6,4,0,0,2,12,47.6
52804,453568,"Charlie Blackmon",38,2024,"COL",124,499,449,115,74,24,5,12,185,59,52,43,86,6,6,2,0,1,6,39
60187,572761,"Matt Carpenter",38,2024,"STL",58,157,137,32,21,7,0,4,51,15,15,15,51,2,0,2,0,2,1,33.3
51991,457759,"Justin Turner",39,2024,,139,539,460,119,84,24,0,11,176,59,55,59,95,13,0,2,0,7,17,30.5
51408,493329,"Yuli Gurriel",40,2024,"KC",18,65,54,13,10,3,0,0,16,7,6,9,15,0,1,0,0,2,2,14.3
