"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
70550,607216,"Joey Krehbiel",30,2023,"BAL",6,0,0,5,1,0,0,0,0,1.8,1,1,0,1,0,1,6,2,5,0,19,80
70762,596112,"Robert Stephenson",30,2023,,60,0,0,52.3,3,4,1,5,15,3.1,20,18,14,8,0,8,62,16,77,0,201,763
70768,547184,"Michael Kelly",30,2023,"CLE",14,0,0,16.7,1,0,0,0,0,3.78,8,7,10,3,0,0,16,9,16,0,71,272
70778,596057,"Daniel Norris",30,2023,"CLE",7,0,0,12.7,0,0,0,0,0,5.68,11,8,6,1,0,3,20,12,11,1,63,258
70790,605155,"Colten Brewer",30,2023,"NYY",3,0,0,8.3,0,0,0,0,0,4.32,4,4,0,3,0,3,18,3,4,1,34,104
70798,605540,"Brandon Woodruff",30,2023,"MIL",11,11,1,67,5,1,0,0,0,2.28,17,17,23,8,0,9,75,15,74,3,253,1042
70822,605280,"Clay Holmes",30,2023,"NYY",66,0,0,63,4,4,24,3,5,2.86,22,20,39,9,1,2,68,23,71,3,262,1024
70827,605498,"Andrew Suárez",30,2023,"STL",13,0,0,27.7,0,0,0,0,0,7.16,27,22,17,8,1,7,64,15,17,0,130,521
70883,607074,"Carlos Rodón",30,2023,"NYY",14,14,0,64.3,3,8,0,0,0,6.85,51,49,36,14,0,15,124,28,64,4,286,1129
70943,605400,"Aaron Nola",30,2023,"PHI",32,32,0,193.7,12,9,0,0,0,4.46,105,96,108,35,3,32,315,45,202,1,793,3087
70966,595897,"Nick Burdi",30,2023,"CHC",3,0,0,3,0,0,0,0,0,9,3,3,1,1,1,0,6,3,4,0,15,58
70977,605200,"Zach Davies",30,2023,"AZ",18,18,0,82.3,2,5,0,0,0,7,67,64,67,17,4,10,153,39,72,2,377,1495
71017,596001,"Jakob Junis",30,2023,"SF",40,4,0,86,4,3,1,2,2,3.87,42,37,54,23,1,12,151,21,96,5,367,1388
71042,595928,"John Curtiss",30,2023,"NYM",15,0,0,19.7,0,0,0,1,2,4.58,10,10,12,2,0,3,28,8,16,0,81,301
71098,607536,"Kyle Freeland",30,2023,"COL",29,29,0,155.7,6,14,0,0,0,5.03,96,87,122,30,6,29,316,42,94,1,677,2414
71171,596082,"Jake Reed",30,2023,"LAD",1,0,0,0.7,0,0,0,0,0,81,6,6,3,1,0,1,9,1,1,0,7,29
71295,607644,"John Means",30,2023,"BAL",4,4,0,23.7,1,2,0,0,0,2.66,7,7,5,4,0,4,29,4,10,1,88,339
71328,607461,"Matt Beaty",30,2023,"SF",1,0,0,1,0,0,0,0,0,27,3,3,1,2,0,0,5,1,1,0,7,21
100355,611093,"Silvino Bracho",30,2023,"CIN",5,0,0,7.3,0,0,0,0,0,3.68,3,3,4,1,0,0,6,6,6,0,31,126
100945,622491,"Luis Castillo",30,2023,"SEA",33,33,0,197,14,9,0,0,0,3.34,81,73,91,36,5,28,290,56,219,5,802,3207
102032,592254,"José De León",30,2023,"MIN",12,1,0,17.3,0,1,0,0,0,4.67,10,9,13,1,0,2,23,5,17,1,70,284
102061,601713,"Nick Pivetta",30,2023,"BOS",38,16,0,142.7,10,9,1,1,2,4.04,69,64,55,31,1,23,212,50,183,6,587,2379
102489,641149,"Wes Parsons",30,2023,"TOR",1,1,0,4,0,1,0,0,0,20.25,9,9,7,1,0,2,17,3,3,1,26,89
102601,641627,"Trevor Gott",30,2023,,64,0,0,58,0,5,1,7,10,4.19,34,27,45,13,1,4,90,19,62,4,261,977
102639,641771,"Chad Kuhl",30,2023,"WSH",16,5,0,38.3,0,4,1,1,0,8.45,38,36,26,12,1,8,85,28,31,3,187,770
103695,645801,"Mike Ford",30,2023,"SEA",2,0,0,2,0,0,0,0,0,18,4,4,2,1,0,2,12,1,0,0,12,42
103738,622103,"Gerardo Reyes",30,2023,"LAA",8,0,0,9.7,0,0,0,0,0,7.45,9,8,5,4,0,2,21,6,10,2,49,216
103808,605447,"Jordan Romano",30,2023,"TOR",59,0,0,59,5,7,36,4,2,2.9,20,19,32,9,1,6,77,24,72,2,248,915
103809,605513,"Spencer Turnbull",30,2023,"DET",7,7,0,31,1,4,0,0,0,7.26,26,25,22,10,0,5,62,15,24,3,145,555
104750,656322,"Sam Coonrod",30,2023,"NYM",10,0,0,6.7,0,0,0,0,1,9.45,7,7,5,0,0,0,5,8,6,2,34,147
104855,656756,"Jordan Montgomery",30,2023,,32,32,0,188.7,10,11,0,0,0,3.2,75,67,111,45,3,18,282,48,166,4,777,2917
104863,656794,"Sean Newcomb",30,2023,"OAK",7,2,0,15,1,1,0,0,0,3,5,5,5,2,0,1,13,9,17,2,61,280
104943,657093,"Spenser Watkins",30,2023,"OAK",1,1,0,4.3,0,1,0,0,0,10.38,5,5,2,3,0,2,16,2,4,0,21,90
105016,657424,"Matt Gage",30,2023,"HOU",5,0,0,6.7,0,0,0,0,0,2.7,2,2,4,1,0,1,10,3,8,0,27,119
105101,657585,"Reed Garrett",30,2023,,12,0,0,19.7,1,0,0,0,0,6.41,14,14,14,5,0,3,36,7,16,1,87,351
105400,657031,"Josh Taylor",30,2023,"KC",17,1,0,17.7,1,3,0,2,0,8.15,17,16,13,5,0,4,39,9,26,0,83,341
105417,659275,"Dinelson Lamet",30,2023,,17,4,0,27.7,1,4,0,2,0,11.71,38,36,23,10,2,7,77,23,32,1,145,603
105425,656546,"Jeff Hoffman",30,2023,"PHI",54,0,0,52.3,5,2,1,2,11,2.41,16,14,18,7,1,3,47,19,69,2,208,872
105736,664199,"Taylor Clarke",30,2023,"KC",58,2,0,59,3,6,3,3,12,5.95,42,39,47,11,1,12,120,24,65,3,266,1068
105806,664202,"Tyler Cyr",30,2023,"LAD",2,0,0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,6,26
106112,665048,"Hobie Harris",30,2023,"WSH",16,0,0,19.3,0,0,0,0,0,5.12,12,11,15,3,1,2,32,13,9,1,91,350
106243,665001,"Trevor Kelley",30,2023,"TB",10,3,0,15.3,0,1,0,0,1,5.87,10,10,7,5,0,4,33,6,11,2,69,272
106414,664208,"Phil Maton",30,2023,"HOU",68,0,0,66,4,3,1,2,10,3,27,22,31,12,0,6,79,25,74,9,274,1039
106543,664942,"James Naile",30,2023,"STL",10,0,0,15.3,0,0,0,0,1,8.8,19,15,22,4,0,1,34,9,7,0,80,308
106709,663432,"Tanner Rainey",30,2023,"WSH",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,5,18
106870,642048,"Tayler Saucedo",30,2023,"SEA",52,0,0,47.7,3,2,1,1,3,3.59,20,19,33,5,1,2,54,23,43,6,207,789
106950,605488,"Jeffrey Springs",30,2023,"TB",3,3,0,16,2,0,0,0,0,0.56,1,1,3,0,0,1,7,4,24,0,55,207
107792,670036,"Matt Festa",30,2023,"SEA",8,0,0,9,0,0,0,0,1,4,4,4,1,2,0,1,9,12,13,0,43,195
108123,664192,"Joey Lucchesi",30,2023,"NYM",9,9,0,46.7,4,0,0,0,0,2.89,17,15,27,13,0,4,69,17,32,2,195,691
109041,670950,"Trevor Richards",30,2023,"TOR",56,3,0,72.7,2,1,0,2,11,4.95,41,40,36,13,1,13,117,35,105,2,315,1352
136521,673540,"Kodai Senga",30,2023,"NYM",29,29,0,166.3,12,7,0,0,0,2.98,60,55,88,21,0,17,198,77,202,5,694,2791
147894,691094,"Randy Wynne",30,2023,"CIN",1,0,0,2.3,0,1,0,0,0,3.86,1,1,1,2,0,0,5,1,0,0,11,34
59597,571479,"Andrew Bellatti",31,2023,"PHI",27,0,0,24.7,1,0,0,0,2,5.11,15,14,15,5,1,4,44,12,25,0,113,456
60095,545121,"Ildemaro Vargas",31,2023,"WSH",2,0,0,2,0,0,0,0,0,4.5,1,1,1,0,0,1,5,1,0,1,10,28
60747,542194,"Christian Bethancourt",31,2023,"TB",1,0,0,0.3,0,0,0,0,0,81,3,3,1,1,0,1,7,0,0,0,4,10
60931,572008,"Chris Owings",31,2023,"PIT",1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,9
66246,570257,"Joely Rodríguez",31,2023,"BOS",11,0,0,11,0,0,0,0,0,6.55,9,8,8,3,0,2,22,6,14,0,51,215
66311,570632,"José Ureña",31,2023,,10,10,0,44.7,0,7,0,0,0,6.45,37,32,25,8,4,13,105,22,29,1,203,771
66339,570666,"Luis Cessa",31,2023,"CIN",7,6,0,26,1,4,0,0,0,9,26,26,30,11,2,3,70,12,11,1,132,463
66391,570731,"Jonathan Schoop",31,2023,"DET",1,0,0,1.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,17
66960,592222,"Alex Claudio",31,2023,"MIL",1,0,0,0.3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,4
67083,592662,"Robbie Ray",31,2023,"SEA",1,1,0,3.3,0,1,0,0,0,8.1,5,3,3,1,0,0,5,5,3,0,19,91
67143,592826,"Vince Velasquez",31,2023,"PIT",8,8,0,37.3,4,4,0,0,0,3.86,16,16,22,9,0,4,56,14,37,1,162,650
67397,593619,"Domingo Tapia",31,2023,"SD",15,0,0,17.7,0,1,1,0,1,3.57,8,7,8,3,0,2,22,12,14,1,75,318
67560,593833,"Wander Suero",31,2023,"LAD",5,0,0,8,1,0,0,0,0,7.88,7,7,4,0,0,2,12,5,9,0,35,159
67604,593974,"Wandy Peralta",31,2023,"NYY",63,0,0,54,4,2,4,3,18,2.83,19,17,26,2,1,7,61,30,51,6,227,878
68444,547179,"Michael Lorenzen",31,2023,,29,25,1,153,9,9,1,0,0,4.18,76,71,91,26,1,20,226,47,111,2,624,2365
68490,592094,"Jason Adam",31,2023,"TB",56,0,0,54.3,4,2,12,6,11,2.98,21,18,19,8,1,7,66,20,69,9,222,904
68529,592229,"Dylan Covey",31,2023,,29,1,0,43,1,3,0,2,1,3.77,22,18,37,5,1,5,70,17,30,2,191,735
68563,592346,"Chi Chi González",31,2023,"MIA",3,0,0,3.7,0,0,0,0,0,7.36,3,3,4,2,0,1,12,1,3,0,19,75
68564,592351,"Jon Gray",31,2023,"TEX",29,29,1,157.3,9,8,0,0,0,4.12,75,72,110,16,1,22,233,54,142,9,656,2393
68592,592426,"Luke Jackson",31,2023,"SF",33,0,0,33.3,2,2,0,2,4,2.97,14,11,16,6,1,3,43,15,43,1,143,524
68691,592773,"Ryne Stanek",31,2023,"HOU",55,0,0,50.7,3,1,0,1,3,4.09,24,23,26,8,0,8,74,21,51,1,213,864
68692,592779,"Brock Stewart",31,2023,"MIN",28,0,0,27.7,2,0,1,2,8,0.65,2,2,14,4,0,1,26,11,39,1,109,439
68694,592791,"Jameson Taillon",31,2023,"CHC",30,29,0,154.3,8,10,1,0,0,4.84,96,83,100,28,1,27,267,41,140,5,655,2533
68712,592848,"Zack Weiss",31,2023,,12,0,0,14,1,0,0,0,1,3.21,6,5,4,1,0,4,22,6,15,1,58,226
68759,594835,"Marco Gonzales",31,2023,"SEA",10,10,0,50,4,1,0,0,0,5.22,32,29,36,14,0,5,84,18,34,0,215,811
68781,594902,"Ben Lively",31,2023,"CIN",19,12,0,88.7,4,7,0,0,0,5.38,53,53,60,14,2,20,174,25,79,3,383,1383
68933,595345,"Steven Okert",31,2023,"MIA",64,2,0,58.7,3,2,0,3,12,4.45,31,29,26,14,1,9,93,24,73,2,247,1019
70482,605446,"Dereck Rodríguez",31,2023,,4,0,0,5.3,0,0,0,0,0,15.19,9,9,3,4,0,2,19,5,1,0,30,97
70486,605463,"Tayler Scott",31,2023,,18,2,0,17.7,0,0,0,2,0,5.6,12,11,10,10,0,3,42,10,17,3,88,338
70946,607237,"Amir Garrett",31,2023,"KC",27,0,0,24.3,0,1,0,0,0,3.33,11,9,14,4,0,4,38,20,28,0,112,476
71343,605218,"Carl Edwards Jr.",31,2023,"WSH",32,0,0,31.7,1,3,2,2,13,3.69,14,13,21,8,1,1,44,17,24,1,142,565
99949,571539,"Matt Carasiti",31,2023,"COL",16,0,0,24.3,1,0,1,1,3,6.29,19,17,21,4,0,3,41,11,16,1,110,411
100206,592866,"Trevor Williams",31,2023,"WSH",30,30,0,144.3,6,10,0,0,0,5.55,97,89,110,32,2,34,316,52,111,5,658,2608
100246,606149,"Giovanny Gallegos",31,2023,"STL",56,0,0,55,2,4,10,6,20,4.42,28,27,30,13,0,11,100,12,59,0,229,883
100305,608678,"Dominic Leone",31,2023,,51,0,0,54,1,3,1,0,3,4.67,28,28,26,7,2,14,102,28,54,2,235,885
100555,621219,"Alec Mills",31,2023,"CIN",1,0,0,1,0,0,0,0,0,18,5,2,2,0,1,1,9,1,0,1,10,40
100612,621381,"Matt Strahm",31,2023,"PHI",56,10,0,87.7,9,5,2,3,11,3.29,34,32,39,17,1,11,120,21,108,3,351,1366
101176,622772,"Jimmy Cordero",31,2023,"NYY",31,1,0,32.7,3,2,0,1,8,3.86,14,14,17,5,1,2,38,10,34,2,132,512
102051,594577,"Mike Mayers",31,2023,"KC",6,2,0,26.3,1,2,0,0,0,6.15,19,18,24,5,1,4,53,10,17,0,119,455
102052,594580,"Sam Moll",31,2023,,70,1,0,62.3,2,3,1,3,9,3.03,22,21,34,9,2,2,66,30,68,7,268,1025
102084,608723,"Austin Voth",31,2023,"BAL",25,0,0,34.7,1,2,0,1,4,5.19,22,20,27,5,1,6,64,15,34,3,160,663
102138,621294,"Ben Heller",31,2023,"ATL",19,0,0,18.7,0,0,0,1,4,3.86,9,8,12,1,1,2,25,11,16,2,82,308
102428,640448,"Kyle Finnegan",31,2023,"WSH",67,0,0,69.3,7,5,28,8,8,3.76,33,29,44,11,0,11,110,24,63,1,288,1106
102572,641525,"Brandon Dixon",31,2023,"SD",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
102658,641835,"Tim Mayza",31,2023,"TOR",69,0,0,53.3,3,1,1,2,22,1.52,10,9,36,12,0,2,68,15,53,0,215,809
102793,642231,"Jimmy Yacabonis",31,2023,"NYM",7,0,0,13.7,2,1,0,0,0,6.59,10,10,8,4,0,2,24,6,11,1,62,231
102796,642239,"Rob Zastryzny",31,2023,"PIT",21,1,0,20.7,1,0,0,1,2,4.79,15,11,17,6,0,1,33,13,15,0,97,389
103721,640455,"Sean Manaea",31,2023,"SF",37,10,0,117.7,7,6,1,1,3,4.44,68,58,66,19,5,14,175,42,128,8,499,2052
103842,621383,"Tanner Banks",31,2023,"CWS",32,3,0,61,1,4,1,1,1,4.43,32,30,32,13,4,10,110,16,51,4,255,1007
103929,642232,"Ryan Yarbrough",31,2023,,25,9,0,89.7,8,7,2,1,1,4.52,45,45,69,14,0,13,149,13,67,8,376,1421
104735,656257,"Jeff Brigham",31,2023,"NYM",37,0,0,37.7,1,3,0,2,6,5.26,23,22,13,4,0,9,57,18,42,5,160,680
104928,657044,"Ryan Thompson",31,2023,,31,0,0,30.7,1,2,1,3,8,3.82,14,13,11,6,0,3,35,8,21,4,121,444
104993,657240,"Julian Merryweather",31,2023,"CHC",69,0,0,72,5,1,2,2,17,3.38,28,27,44,6,0,8,88,36,98,1,303,1228
105056,657514,"Brennan Bernardino",31,2023,"BOS",55,6,0,50.7,2,1,0,0,4,3.2,19,18,33,10,1,4,72,18,58,6,216,864
110477,672391,"Kaleb Ort",31,2023,"BOS",21,2,0,23,1,2,0,1,1,6.26,19,16,15,6,0,6,51,9,24,1,107,386
58407,543475,"Jordan Lyles",32,2023,"KC",31,31,3,177.7,6,17,0,0,0,6.28,130,124,87,48,2,39,345,45,120,6,748,2816
58533,527048,"Martín Pérez",32,2023,"TEX",35,20,0,141.7,10,4,0,0,2,4.45,74,70,103,24,2,21,241,49,93,4,608,2223
58731,527054,"Julio Teheran",32,2023,"MIL",14,11,0,71.7,3,5,0,0,0,4.4,36,35,39,14,2,13,125,13,50,4,288,1079
59074,542208,"Carlos Pérez",32,2023,"OAK",2,0,0,1.7,0,0,0,0,0,10.8,2,2,2,1,0,1,8,2,0,0,10,40
59592,571466,"Tucker Barnhart",32,2023,"CHC",4,0,0,4,0,0,0,0,0,2.25,1,1,7,0,0,0,7,0,0,0,19,42
60047,543901,"Ryan Weber",32,2023,"NYY",8,0,0,14.3,1,0,1,0,1,3.14,5,5,11,4,0,2,27,1,7,1,60,182
60626,571946,"Shelby Miller",32,2023,"LAD",36,1,0,42,3,0,1,0,3,1.71,8,8,10,6,0,3,34,19,42,2,163,663
65957,543037,"Gerrit Cole",32,2023,"NYY",33,33,2,209,15,4,0,0,0,2.63,64,61,110,26,1,20,245,48,222,7,821,3281
66174,554340,"Yimi García",32,2023,"TOR",73,0,0,66,3,4,3,4,19,4.09,35,30,47,11,1,8,104,15,79,6,282,1100
67118,592741,"Chasen Shreve",32,2023,,50,0,0,44.7,1,2,0,5,12,4.63,25,23,31,6,2,7,77,14,45,1,193,742
68557,592332,"Kevin Gausman",32,2023,"TOR",31,31,0,185,12,9,0,0,0,3.16,72,65,100,43,1,19,265,55,237,3,763,3069
68565,643338,"Chad Green",32,2023,"TOR",12,0,0,12,3,0,0,0,2,5.25,10,7,7,3,1,1,20,4,16,0,52,195
69637,606160,"Rafael Montero",32,2023,"HOU",68,0,0,67.3,3,3,1,5,10,5.08,40,38,46,14,3,11,127,29,79,3,298,1253
69887,607259,"Nick Martinez",32,2023,"SD",63,9,0,110.3,6,4,1,6,15,3.43,45,42,76,11,0,12,146,40,106,3,461,1751
70293,542888,"Shawn Armstrong",32,2023,"TB",39,6,0,52,1,0,0,2,6,1.38,12,8,25,8,1,2,52,11,54,4,207,797
70359,571882,"Derek Law",32,2023,"CIN",54,3,0,55,4,6,2,2,3,3.6,24,22,37,6,1,6,76,26,45,3,240,959
70361,571948,"Hoby Milner",32,2023,"MIL",73,0,0,64.3,2,1,0,3,17,1.82,16,13,34,9,1,5,75,13,59,2,252,1027
70371,573186,"Marcus Stroman",32,2023,"CHC",27,25,1,136.7,10,9,0,1,0,3.95,68,60,84,27,0,9,174,52,119,3,575,2201
70437,605182,"Mike Clevinger",32,2023,"CWS",24,24,2,131.3,9,9,0,0,0,3.77,56,55,75,27,3,16,202,40,110,9,549,2096
70514,606965,"Chris Devenski",32,2023,,38,0,0,42.3,6,4,0,5,10,4.46,24,21,25,4,1,6,60,11,42,1,173,678
70641,608379,"Michael Wacha",32,2023,"SD",24,24,0,134.3,14,4,0,0,0,3.22,49,48,65,32,1,15,192,43,124,3,553,2221
71024,571616,"Matt Dermody",32,2023,"BOS",1,1,0,4,0,1,0,0,0,6.75,3,3,2,0,0,2,10,1,1,1,17,76
99821,571927,"Steven Matz",32,2023,"STL",25,17,0,105,4,7,0,0,0,3.86,48,45,73,23,1,11,166,32,98,3,449,1865
99839,572955,"Pierce Johnson",32,2023,,67,0,0,62.7,2,6,13,3,12,4.02,34,28,39,14,0,10,107,30,90,0,277,1084
99857,571670,"Dylan Floro",32,2023,,62,0,0,56.7,5,6,7,3,9,4.76,34,30,54,12,1,3,93,17,58,3,248,961
99874,571760,"Andrew Heaney",32,2023,"TEX",34,28,0,147.3,10,6,0,1,2,4.15,74,68,84,34,2,23,250,60,151,10,641,2603
99954,573124,"Taylor Rogers",32,2023,"SF",60,0,0,51.7,6,4,2,0,12,3.83,27,22,25,7,1,6,66,25,64,3,216,834
99961,571863,"Matt Koch",32,2023,"COL",39,1,0,38.7,3,2,0,1,6,5.12,22,22,28,6,0,7,68,9,27,2,163,586
99963,571875,"Jake Lamb",32,2023,"LAA",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,8
100036,571912,"Luke Maile",32,2023,"CIN",4,0,0,4.3,0,0,0,0,0,16.62,8,8,5,3,0,4,27,0,0,0,25,80
100067,571656,"Buck Farmer",32,2023,"CIN",71,0,0,75,4,5,3,6,10,4.2,36,35,29,18,0,11,109,29,70,4,309,1221
100110,573009,"Joe Mantiply",32,2023,"AZ",35,3,0,39,2,2,0,0,1,4.62,22,20,20,9,2,4,60,9,28,0,157,571
100188,572403,"Drew VerHagen",32,2023,"STL",60,0,0,61,5,1,0,1,14,3.98,30,27,31,12,0,9,91,26,60,9,268,1042
100288,608638,"JT Chargois",32,2023,"MIA",46,5,0,42.3,1,0,1,3,4,3.61,17,17,19,13,0,3,57,18,35,0,174,703
100292,608648,"Tyler Duffey",32,2023,"CHC",1,0,0,2,0,0,0,0,0,4.5,1,1,0,0,0,1,4,0,3,0,7,31
100323,608717,"Chris Stratton",32,2023,,64,0,0,82.7,2,1,1,2,8,3.92,39,36,44,15,2,8,112,25,81,2,338,1357
100392,613534,"Austin Adams",32,2023,"AZ",24,0,0,17.3,0,1,0,1,7,5.71,12,11,14,1,0,1,20,8,22,5,81,362
100544,621199,"Matt Bowman",32,2023,"NYY",3,0,0,4,0,0,0,0,1,9,4,4,4,1,0,1,10,2,3,0,20,83
100591,621295,"Nick Wittgren",32,2023,"KC",27,0,0,29,1,0,0,1,2,4.97,17,16,18,10,0,2,46,11,18,3,128,472
100718,622072,"Alex Wood",32,2023,"SF",29,12,0,97.7,5,5,0,0,1,4.33,52,47,61,24,4,9,157,42,74,8,429,1697
100736,622110,"Matt Duffy",32,2023,"KC",2,0,0,2,0,0,0,0,0,4.5,1,1,2,0,0,1,6,0,0,1,10,29
101991,621389,"Ty Blach",32,2023,"COL",20,13,0,78,3,3,0,0,0,5.54,51,48,71,16,2,15,169,24,50,6,352,1264
102011,571510,"Matthew Boyd",32,2023,"DET",15,15,0,71,5,5,0,0,0,5.45,46,43,43,15,0,11,117,25,73,2,303,1176
102077,608665,"Kendall Graveman",32,2023,,68,0,0,66.3,5,6,8,4,13,3.12,27,23,33,8,1,9,88,36,66,5,282,1114
102190,623437,"Justin Topa",32,2023,"SEA",75,0,0,69,5,4,3,2,23,2.61,26,20,49,6,2,4,83,18,61,3,279,1046
102544,641427,"Alan Busenitz",32,2023,"CIN",6,0,0,7,0,0,0,0,0,2.57,2,2,6,2,0,0,10,1,5,0,29,107
102634,641755,"Tyler Kinley",32,2023,"COL",18,0,0,16.3,0,4,5,2,1,6.06,11,11,14,4,0,3,34,6,17,1,76,298
102705,641941,"Emilio Pagán",32,2023,"MIN",66,1,0,69.3,5,2,1,5,8,2.99,26,23,26,12,2,5,76,21,65,1,273,1060
103333,643256,"Adam Cimber",32,2023,"TOR",22,0,0,20.7,0,2,1,1,1,7.4,18,17,17,2,0,6,45,7,12,4,95,372
103395,643361,"Kevin Herget",32,2023,"CIN",14,0,0,24.3,1,2,1,0,0,5.18,14,14,13,8,1,4,48,6,13,2,105,418
103426,643410,"Mark Leiter Jr.",32,2023,"CHC",69,0,0,64.3,1,3,4,4,28,3.5,27,25,27,12,2,7,85,24,77,8,269,1056
103494,643511,"Tyler Rogers",32,2023,"SF",68,0,0,74,4,5,2,7,30,3.04,27,25,44,14,1,7,103,19,60,3,309,1124
105174,657697,"Vinny Nittoli",32,2023,"NYM",3,0,0,3.7,0,0,0,0,0,2.45,1,1,3,1,0,0,5,0,3,1,15,54
107196,623433,"Nick Anderson",32,2023,"ATL",35,0,0,35.3,4,0,1,2,15,3.06,14,12,18,9,0,3,48,9,36,0,141,548
125512,579328,"Yusei Kikuchi",32,2023,"TOR",32,32,0,167.7,11,6,0,0,0,3.86,78,72,110,27,1,27,275,48,181,4,700,2818
138046,663158,"Robert Suarez",32,2023,"SD",26,0,0,27.7,4,3,0,3,8,4.23,13,13,9,2,0,4,29,10,24,0,108,449
55769,518585,"Fernando Cruz",33,2023,"CIN",58,2,0,66,1,2,0,0,7,4.91,39,36,29,14,3,6,90,28,98,2,279,1118
57743,518516,"Madison Bumgarner",33,2023,"AZ",4,4,0,16.7,0,3,0,0,0,10.26,20,19,13,8,0,4,45,15,10,1,90,350
57820,543135,"Nathan Eovaldi",33,2023,"TEX",25,25,2,144,12,5,0,0,0,3.63,59,58,70,27,5,15,199,47,132,6,577,2231
57938,543272,"Brad Hand",33,2023,,60,0,0,53.7,5,3,1,2,5,5.53,33,33,31,14,3,6,92,22,59,5,236,967
58281,519293,"Will Smith",33,2023,"TEX",60,0,0,57.3,2,7,22,5,8,4.4,31,28,27,11,1,5,72,17,55,0,226,858
58750,543859,"Michael Tonkin",33,2023,"ATL",45,0,0,80,7,3,1,3,2,4.28,41,38,43,7,1,13,112,23,75,2,325,1283
58905,544727,"Jeurys Familia",33,2023,"OAK",14,0,0,12.7,0,1,2,2,1,6.39,12,9,8,3,0,2,22,13,9,1,64,256
58911,543507,"Trevor May",33,2023,"OAK",49,0,0,46.7,4,4,21,3,1,3.28,21,17,24,6,1,4,55,29,40,3,205,777
59012,541640,"Erasmo Ramírez",33,2023,,38,2,0,60.3,3,3,0,2,3,6.41,47,43,57,13,1,11,130,13,43,4,274,964
59541,552640,"Andrew Kittredge",33,2023,"TB",14,0,0,11.7,2,0,1,0,1,3.09,4,4,8,3,0,1,18,2,10,1,50,186
59626,571578,"Patrick Corbin",33,2023,"WSH",32,32,0,180,10,15,0,0,0,5.2,113,104,142,34,1,33,345,57,124,4,790,2862
65851,518397,"Scott Alexander",33,2023,"SF",55,8,0,48.3,7,3,1,2,6,4.66,30,25,43,9,1,2,72,11,31,1,208,694
65947,542881,"Tyler Anderson",33,2023,"LAA",27,25,0,141,6,6,0,0,0,5.43,90,85,84,40,2,20,250,64,119,7,629,2431
65980,543543,"Brad Miller",33,2023,"TEX",1,0,0,2,0,0,0,0,0,13.5,3,3,1,0,0,1,5,2,0,0,9,39
65982,543594,"Sean Nolin",33,2023,"MIA",1,0,0,3,0,0,0,0,0,18,6,6,3,1,1,2,16,2,2,0,18,62
66213,554430,"Zack Wheeler",33,2023,"PHI",32,32,0,192,13,6,0,0,0,3.61,82,77,111,35,2,20,267,39,212,9,787,3152
66543,571710,"Mychal Givens",33,2023,"BAL",6,0,0,4,0,1,0,1,1,11.25,6,5,3,1,0,0,5,6,2,1,22,89
67028,592454,"Tommy Kahnle",33,2023,"NYY",42,0,0,40.7,1,3,2,2,14,2.66,14,12,15,6,0,5,47,19,48,1,165,685
68319,598286,"Nick Ramirez",33,2023,"NYY",32,0,0,40.7,1,2,1,1,2,2.66,17,12,28,11,1,1,57,9,28,1,172,658
68960,595411,"Ryan Sherriff",33,2023,"BOS",5,0,0,6.7,0,0,0,0,1,2.7,2,2,2,3,1,0,11,2,5,1,29,104
69172,543294,"Kyle Hendricks",33,2023,"CHC",24,24,0,137,6,8,0,0,0,3.74,68,57,92,30,3,13,213,27,93,4,578,2108
69177,543518,"Scott McGough",33,2023,"AZ",63,1,0,70.3,2,7,9,5,14,4.73,40,37,31,15,0,14,117,30,86,2,301,1233
69837,606930,"Jacob Barnes",33,2023,"STL",13,0,0,13.7,0,1,0,0,0,5.93,11,9,12,4,1,1,27,3,8,1,61,209
69854,607054,"Jace Peterson",33,2023,"OAK",2,0,0,2,0,0,0,0,0,9,2,2,1,1,0,1,7,3,1,0,12,43
69856,607067,"Colin Rea",33,2023,"MIL",26,22,0,124.7,6,6,0,0,0,4.55,65,63,66,18,3,23,203,38,110,4,517,1994
70069,607625,"Seth Lugo",33,2023,"SD",26,26,0,146.3,8,7,0,0,0,3.57,62,58,89,29,3,19,232,36,140,3,604,2373
70306,543243,"Sonny Gray",33,2023,"MIN",32,32,0,184,8,8,0,0,0,2.79,59,57,111,34,3,8,220,55,183,6,754,2818
70317,543510,"James McCann",33,2023,"BAL",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,5,14
70432,605154,"John Brebbia",33,2023,"SF",40,10,0,38.3,3,5,0,1,7,3.99,21,17,17,7,1,6,58,14,47,0,161,675
