"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
106454,656730,"Trevor Megill",30,2024,"MIL",48,0,0,46.3,1,3,21,3,6,2.72,16,14,26,3,0,4,48,14,50,1,183,668
106466,664901,"Danny Mendick",30,2024,"CWS",1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,15
106664,656848,"Michael Petersen",30,2024,,16,0,0,19.7,3,1,0,1,1,5.95,14,13,12,6,0,3,36,11,14,1,90,363
106871,622250,"Josh Sborz",30,2024,"TEX",17,0,0,16.3,2,2,0,0,8,3.86,8,7,11,4,0,1,23,3,17,0,68,278
106928,622098,"Drew Smith",30,2024,"NYM",19,0,0,17.7,1,1,2,0,6,3.06,7,6,11,4,1,2,30,9,23,0,79,328
106956,622251,"Josh Staumont",30,2024,"MIN",25,0,0,24.3,1,0,0,0,1,3.7,12,10,16,1,0,0,18,14,18,1,102,420
106989,622253,"Dillon Tate",30,2024,,33,0,0,36.7,2,1,1,1,3,4.66,21,19,32,8,0,2,56,12,27,4,164,591
107018,663423,"Trent Thornton",30,2024,"SEA",71,0,0,72.3,4,3,1,0,10,3.61,32,29,38,16,1,8,105,19,77,5,294,1142
107058,664285,"Framber Valdez",30,2024,"HOU",28,28,1,176.3,15,7,0,0,0,2.91,60,57,102,24,1,13,205,55,169,6,703,2598
107097,621097,"Jacob Waguespack",30,2024,"TB",4,1,0,10,0,0,0,0,0,5.4,7,6,10,2,0,1,18,10,11,0,51,221
107135,622259,"Trey Wingenter",30,2024,,7,0,0,8.3,0,0,0,0,0,9.72,9,9,10,1,0,2,20,4,6,0,42,179
107155,664849,"Danny Young",30,2024,"NYM",42,0,0,37.7,4,1,0,0,7,4.54,22,19,20,6,0,3,44,18,48,7,165,697
107169,622065,"Alex Young",30,2024,,17,0,0,15.7,0,0,0,0,1,2.87,5,5,9,3,1,2,26,7,15,0,68,267
107229,666204,"Dany Jiménez",30,2024,"OAK",25,0,0,25.7,1,3,1,2,5,4.91,18,14,8,6,1,6,47,19,25,1,117,450
107502,669854,"Ronel Blanco",30,2024,"HOU",30,29,1,167.3,13,6,0,0,0,2.8,56,52,63,26,3,22,212,68,166,2,676,2751
107925,664129,"Geoff Hartlieb",30,2024,"COL",5,0,0,9,0,0,0,0,1,9,10,9,7,4,1,1,22,4,7,0,44,138
108235,621345,"A.J. Minter",30,2024,"ATL",39,0,0,34.3,5,4,1,3,9,2.62,10,10,16,2,0,6,44,11,35,1,134,522
108406,621363,"Colin Poche",30,2024,"TB",43,0,0,37.3,1,2,2,2,20,3.86,16,16,20,3,0,7,54,13,33,0,153,543
108561,670167,"John Schreiber",30,2024,"KC",59,0,0,51.7,4,3,2,3,23,3.66,23,21,36,10,1,1,63,20,46,4,224,895
108893,656464,"Kevin Ginkel",30,2024,"AZ",72,0,0,70,8,3,5,6,18,3.21,31,25,46,16,1,6,105,15,77,3,291,1184
108934,608344,"Cole Irvin",30,2024,,29,16,0,111,6,6,1,0,1,5.11,71,63,81,28,5,18,224,29,78,6,492,1767
109101,622268,"Donovan Walton",30,2024,"SF",1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,5,13
109484,676961,"Caleb Boushley",30,2024,"MIN",2,0,0,4,0,0,0,0,0,4.5,2,2,4,2,0,0,8,2,1,0,20,63
110699,668942,"Josh Rojas",30,2024,"SEA",2,0,0,2,0,0,0,0,0,9,2,2,0,0,0,1,4,2,0,0,8,27
115326,666974,"Yennier Cano",30,2024,"BAL",70,0,0,60,4,3,5,3,34,3.15,24,21,38,9,1,6,83,24,65,1,249,1008
125761,657649,"Jared Koenig",30,2024,"MIL",55,6,0,62,9,4,1,2,10,2.47,22,17,44,5,1,4,73,23,63,4,265,1017
142461,684007,"Shota Imanaga",30,2024,"CHC",29,29,0,173.3,15,3,0,0,0,2.91,66,56,98,23,1,27,255,28,174,3,694,2587
142809,683822,"Naoyuki Uwasawa",30,2024,"BOS",2,0,0,4,0,0,0,0,0,2.25,1,1,1,1,0,0,3,2,3,0,16,62
150097,702352,"Spencer Bivens",30,2024,"SF",27,2,0,48.7,3,1,1,0,2,3.14,20,17,31,7,0,9,81,11,37,1,202,768
67148,592836,"Taijuan Walker",31,2024,"PHI",19,15,0,83.7,3,7,0,0,0,7.1,68,66,63,20,0,24,199,37,58,3,381,1435
67182,593334,"Domingo Germán",31,2024,"PIT",7,2,0,20.7,0,1,0,0,0,7.84,19,18,19,2,0,4,39,13,18,2,100,373
67243,593423,"Frankie Montas",31,2024,,30,30,0,150.7,7,11,0,0,0,4.84,89,81,87,28,1,24,242,66,148,6,655,2632
67588,593958,"Eduardo Rodriguez",31,2024,"AZ",10,10,0,50,3,4,0,0,0,5.04,29,28,33,14,1,8,96,19,47,1,224,866
69038,600986,"Thyago Vieira",31,2024,,28,0,0,38,0,1,1,0,1,5.21,23,22,22,6,1,8,69,26,39,2,177,737
69545,605288,"Adrian Houser",31,2024,"NYM",23,7,0,69.3,1,5,1,0,1,5.84,48,45,43,23,0,8,121,32,45,4,309,1131
70188,608032,"Carlos Estévez",31,2024,,54,0,0,55,4,5,26,5,0,2.45,18,15,26,5,2,5,62,12,50,1,212,821
70271,605483,"Blake Snell",31,2024,"SF",20,20,1,104,5,3,0,0,0,3.12,38,36,45,13,1,6,98,44,145,1,418,1771
70397,595978,"Austin Hedges",31,2024,"CLE",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,20
70429,605130,"Scott Barlow",31,2024,"CLE",63,0,0,55,3,3,2,1,19,4.25,27,26,27,11,0,6,73,31,68,4,241,1022
70464,605347,"Jorge López",31,2024,,52,0,0,53,2,3,4,1,10,2.89,19,17,31,9,0,6,73,18,50,2,216,798
70473,605397,"Joe Musgrove",31,2024,"SD",19,19,0,99.7,6,5,0,0,0,3.88,44,43,59,21,0,14,157,23,101,10,410,1582
70485,605452,"Joe Ross",31,2024,"MIL",25,10,0,74,3,6,0,0,0,3.77,35,31,55,10,0,7,103,29,66,1,321,1197
70543,607179,"Jordan Weems",31,2024,"WSH",41,0,0,41.7,1,1,0,2,5,6.7,35,31,32,8,2,7,82,24,35,2,196,733
70759,595881,"Tyler Beede",31,2024,"CLE",13,0,0,14,1,0,0,0,2,8.36,14,13,10,3,1,2,27,9,18,3,68,265
70768,547184,"Michael Kelly",31,2024,"OAK",28,0,0,31.3,3,2,0,0,4,2.59,11,9,20,3,2,2,40,10,22,3,128,470
70790,605155,"Colten Brewer",31,2024,"CHC",16,0,0,20.7,0,0,1,1,1,5.66,16,13,16,6,1,1,35,9,22,1,95,391
70822,605280,"Clay Holmes",31,2024,"NYY",67,0,0,63,3,5,30,13,2,3.14,29,22,44,12,0,4,84,22,68,3,271,1085
70883,607074,"Carlos Rodón",31,2024,"NYY",32,32,0,175,16,9,0,0,0,3.96,81,77,90,32,4,31,290,57,195,10,736,3102
70943,605400,"Aaron Nola",31,2024,"PHI",33,33,1,199.3,14,8,0,0,0,3.57,84,79,118,39,2,30,322,50,197,3,820,3189
70964,607200,"Erick Fedde",31,2024,,31,31,0,177.3,9,9,0,0,0,3.3,66,65,100,30,4,20,252,52,154,5,726,2889
70966,595897,"Nick Burdi",31,2024,"NYY",12,0,0,9.7,1,0,0,0,3,1.86,2,2,4,0,0,1,8,9,12,2,45,210
71017,596001,"Jakob Junis",31,2024,,24,6,0,67,4,0,1,1,0,2.69,22,20,28,12,1,8,87,8,51,3,253,943
71042,595928,"John Curtiss",31,2024,"COL",3,0,0,2.3,0,0,0,0,0,15.43,4,4,2,2,0,2,14,0,1,0,12,38
71098,607536,"Kyle Freeland",31,2024,"COL",21,21,0,113.3,5,8,0,0,0,5.24,73,66,84,23,5,22,233,26,85,1,490,1768
71295,607644,"John Means",31,2024,"BAL",4,4,0,20.7,2,0,0,0,0,2.61,6,6,9,4,1,2,28,2,16,1,80,320
71349,605335,"Brandon Leibrandt",31,2024,"CIN",2,0,0,6.3,0,0,0,0,0,9.95,7,7,8,0,0,3,20,2,5,0,32,117
100945,622491,"Luis Castillo",31,2024,"SEA",30,30,0,175.3,11,12,0,0,0,3.64,73,71,95,36,2,25,273,47,175,5,719,2854
101479,623520,"David Bote",31,2024,"CHC",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,5,15
101621,624431,"Jose Trevino",31,2024,"NYY",2,0,0,2,0,0,0,0,0,13.5,3,3,2,3,0,0,8,2,0,0,13,43
102061,601713,"Nick Pivetta",31,2024,"BOS",27,26,0,145.7,6,12,0,0,0,4.14,70,67,73,23,4,28,243,36,172,1,595,2387
102489,641149,"Wes Parsons",31,2024,,4,0,0,9,0,0,0,0,0,6,6,6,7,1,0,2,17,2,7,0,38,148
102639,641771,"Chad Kuhl",31,2024,"CWS",31,1,0,53.3,0,2,1,3,1,5.06,33,30,39,11,1,5,84,25,54,6,240,981
103738,622103,"Gerardo Reyes",31,2024,"OAK",3,0,0,4,0,0,0,0,0,4.5,3,2,2,2,0,0,6,3,2,0,18,78
103794,605121,"Justin Anderson",31,2024,"CWS",56,0,0,53.3,1,2,1,5,5,4.39,29,26,34,9,0,5,72,33,57,3,243,947
103808,605447,"Jordan Romano",31,2024,"TOR",15,0,0,13.7,1,2,8,1,0,6.59,10,10,9,3,0,4,31,4,13,1,62,215
103809,605513,"Spencer Turnbull",31,2024,"PHI",17,7,0,54.3,3,0,0,0,1,2.65,17,16,22,9,0,6,64,20,58,5,222,916
104719,656186,"Dan Altavilla",31,2024,"KC",5,1,0,3.7,0,1,0,0,0,14.73,6,6,3,1,0,1,9,3,5,1,21,83
104760,656354,"Austin Davis",31,2024,"SD",7,0,0,7,0,0,0,0,0,9,8,7,4,2,0,0,8,5,6,2,33,142
104777,656420,"J.P. Feyereisen",31,2024,"LAD",10,0,0,11,0,1,1,0,0,8.18,10,10,5,3,0,3,23,5,9,1,48,179
104855,656756,"Jordan Montgomery",31,2024,"AZ",25,21,0,117,8,7,1,0,0,6.23,83,81,92,40,3,14,237,44,83,2,532,1929
104863,656794,"Sean Newcomb",31,2024,"OAK",7,0,0,10,1,0,0,0,0,6.3,7,7,6,1,0,2,16,8,7,1,45,184
105101,657585,"Reed Garrett",31,2024,"NYM",53,0,0,57.3,8,5,4,5,14,3.77,28,24,35,9,0,6,77,30,83,2,247,980
105417,659275,"Dinelson Lamet",31,2024,"LAD",3,0,0,4.3,0,0,1,0,0,2.08,2,1,1,0,0,1,5,2,3,0,18,74
105425,656546,"Jeff Hoffman",31,2024,"PHI",68,0,0,66.3,3,3,10,3,21,2.17,20,16,31,9,2,6,79,16,89,3,265,1001
106414,664208,"Phil Maton",31,2024,,71,0,0,64,3,3,3,2,18,3.66,27,26,30,8,2,7,80,24,60,9,265,1077
106709,663432,"Tanner Rainey",31,2024,"WSH",50,0,0,51,0,0,0,0,0,4.76,28,27,29,9,1,8,82,29,44,4,231,939
106870,642048,"Tayler Saucedo",31,2024,"SEA",53,0,0,38.7,2,0,3,2,7,3.49,15,15,26,4,2,3,52,18,38,2,166,626
106950,605488,"Jeffrey Springs",31,2024,"TB",7,7,0,33,2,2,0,0,0,3.27,12,12,24,5,0,5,54,11,37,1,142,565
106973,596117,"Garrett Stubbs",31,2024,"PHI",4,0,0,4,0,0,0,0,0,15.75,7,7,3,1,0,2,13,2,0,0,19,65
107792,670036,"Matt Festa",31,2024,,19,0,0,23.7,6,1,0,0,0,5.7,18,15,12,6,1,2,35,8,24,1,100,385
108123,664192,"Joey Lucchesi",31,2024,"NYM",2,2,0,10.3,0,2,0,0,0,5.23,6,6,4,3,0,1,14,8,7,0,46,179
109041,670950,"Trevor Richards",31,2024,,55,2,0,65.3,2,2,1,3,7,4.55,36,33,30,7,0,7,72,35,62,2,277,1183
136521,673540,"Kodai Senga",31,2024,"NYM",1,1,0,5.3,1,0,0,0,0,3.38,2,2,1,0,0,1,5,1,9,1,20,73
59660,571771,"Enrique Hernández",32,2024,"LAD",4,0,0,4.3,0,0,0,0,0,4.15,2,2,3,2,0,0,7,0,0,0,18,45
60095,545121,"Ildemaro Vargas",32,2024,"WSH",2,0,0,2,0,0,0,0,0,4.5,1,1,2,0,0,1,6,0,0,1,9,23
66246,570257,"Joely Rodríguez",32,2024,"BOS",14,0,0,13.7,0,1,0,1,4,5.93,13,9,13,2,1,3,32,2,12,1,64,249
66311,570632,"José Ureña",32,2024,"TEX",33,9,0,109,5,8,1,0,1,3.8,51,46,72,19,1,13,165,39,70,4,463,1759
67083,592662,"Robbie Ray",32,2024,"SF",7,7,0,30.7,3,2,0,0,0,4.7,16,16,11,3,0,6,41,15,43,6,129,566
67604,593974,"Wandy Peralta",32,2024,"SD",46,0,0,38.3,3,2,0,1,11,3.99,19,17,24,3,0,6,54,13,22,5,162,612
68444,547179,"Michael Lorenzen",32,2024,,26,24,0,130.3,7,6,0,0,0,3.31,49,48,63,20,1,17,174,59,97,6,535,2087
68490,592094,"Jason Adam",32,2024,,74,0,0,73.7,7,2,4,4,31,1.95,20,16,26,8,1,5,65,23,81,6,282,1109
68546,592288,"Kent Emanuel",32,2024,"MIA",12,0,0,17.7,0,0,0,0,0,6.62,14,13,12,3,1,4,37,7,12,3,82,302
68564,592351,"Jon Gray",32,2024,"TEX",23,19,0,102.7,5,6,0,0,0,4.47,54,51,75,17,4,11,165,28,86,0,439,1620
68592,592426,"Luke Jackson",32,2024,,52,0,0,53,4,3,0,3,3,5.09,33,30,36,9,0,7,82,26,59,2,235,917
68691,592773,"Ryne Stanek",32,2024,,63,0,0,55.3,7,3,7,4,17,4.88,32,30,32,6,2,8,82,25,67,3,241,977
68692,592779,"Brock Stewart",32,2024,"MIN",16,0,0,15.7,0,0,0,0,7,5.17,9,9,10,3,0,2,24,8,20,0,67,268
68694,592791,"Jameson Taillon",32,2024,"CHC",28,28,0,165.3,12,8,0,0,0,3.27,67,60,107,24,2,21,245,33,125,1,675,2483
68759,594835,"Marco Gonzales",32,2024,"PIT",7,7,0,33.7,1,1,0,0,0,4.54,17,17,30,8,0,5,66,11,23,0,151,546
68781,594902,"Ben Lively",32,2024,"CLE",29,29,0,151,13,10,0,0,0,3.81,67,64,86,26,4,23,242,49,118,5,632,2402
68933,595345,"Steven Okert",32,2024,"MIN",44,1,0,35.3,3,2,1,6,7,5.09,22,20,23,7,1,6,64,16,33,3,160,616
70486,605463,"Tayler Scott",32,2024,"HOU",62,1,0,68.7,7,3,0,3,9,2.23,21,17,31,6,1,7,74,35,71,4,282,1203
70946,607237,"Amir Garrett",32,2024,"LAA",6,0,0,5.3,0,0,0,0,0,5.06,3,3,2,1,0,1,8,5,11,0,24,104
99949,571539,"Matt Carasiti",32,2024,"COL",7,0,0,8.7,0,1,0,0,2,10.38,10,10,11,3,0,2,25,3,7,1,43,170
100206,592866,"Trevor Williams",32,2024,"WSH",13,13,0,66.7,6,1,0,0,0,2.03,17,15,39,8,1,3,70,18,59,0,260,1064
100246,606149,"Giovanny Gallegos",32,2024,"STL",21,0,0,20.7,2,1,1,0,2,6.53,15,15,9,9,0,6,51,10,21,0,94,401
100305,608678,"Dominic Leone",32,2024,"CWS",23,0,0,19,0,2,0,4,4,6.63,17,14,10,6,0,4,38,14,17,0,89,361
100612,621381,"Matt Strahm",32,2024,"PHI",66,0,0,62.7,6,2,3,6,18,1.87,14,13,20,12,0,4,60,11,79,6,237,981
102028,592155,"Cam Booser",32,2024,"BOS",43,0,0,42.7,2,3,1,2,6,3.38,17,16,29,6,1,5,64,16,43,0,183,695
102052,594580,"Sam Moll",32,2024,"CIN",48,0,0,37.7,3,2,0,0,11,3.35,16,14,19,4,1,3,42,14,38,2,152,624
102084,608723,"Austin Voth",32,2024,"SEA",68,0,0,61,2,5,0,2,15,3.69,31,25,28,8,1,9,83,18,61,3,248,974
102138,621294,"Ben Heller",32,2024,"PIT",8,0,0,12,0,1,0,0,0,11.25,16,15,14,3,1,1,27,6,15,6,66,255
102428,640448,"Kyle Finnegan",32,2024,"WSH",65,0,0,63.7,3,8,38,5,0,3.68,31,26,45,4,3,9,98,24,60,0,271,1066
102658,641835,"Tim Mayza",32,2024,,50,0,0,42.7,0,2,0,1,8,6.33,34,30,35,12,2,5,85,15,28,1,195,730
102796,642239,"Rob Zastryzny",32,2024,"MIL",9,3,0,7.7,1,0,0,0,0,1.17,1,1,3,1,0,0,5,1,5,1,29,119
103721,640455,"Sean Manaea",32,2024,"NYM",32,32,0,181.7,12,6,0,0,0,3.47,75,70,86,27,0,21,224,63,184,9,738,2996
103842,621383,"Tanner Banks",32,2024,,63,2,0,72.3,2,3,2,4,8,3.98,41,32,51,11,1,6,100,24,78,3,310,1171
103929,642232,"Ryan Yarbrough",32,2024,,44,0,0,98.7,5,2,1,3,1,3.19,36,35,49,10,0,11,113,32,65,12,398,1514
104928,657044,"Ryan Thompson",32,2024,"AZ",67,0,0,66.3,7,5,2,7,24,3.26,26,24,47,8,4,5,95,15,52,1,272,977
104993,657240,"Julian Merryweather",32,2024,"CHC",15,0,0,15,1,1,0,1,2,6.6,11,11,9,8,1,0,28,9,14,3,74,272
105056,657514,"Brennan Bernardino",32,2024,"BOS",57,3,0,51,4,3,0,2,14,4.06,25,23,34,9,1,6,79,22,56,6,226,860
110477,672391,"Kaleb Ort",32,2024,"HOU",22,0,0,24.7,1,1,0,0,3,2.55,7,7,7,2,0,7,39,4,26,0,93,366
57905,543238,"Anthony Gose",33,2024,"CLE",3,0,0,4.3,0,0,0,0,0,10.38,5,5,3,4,0,2,19,1,4,0,22,79
58407,543475,"Jordan Lyles",33,2024,"KC",5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,4,2,3,0,19,72
58533,527048,"Martín Pérez",33,2024,,26,26,0,135,5,6,0,0,0,4.53,71,68,101,28,0,22,245,49,107,5,590,2204
58731,527054,"Julio Teheran",33,2024,"NYM",1,1,0,2.7,0,0,0,0,0,13.5,4,4,4,1,0,1,10,2,3,0,16,68
59592,571466,"Tucker Barnhart",33,2024,"AZ",1,0,0,1,0,0,0,0,0,18,2,2,3,0,0,1,7,0,0,0,7,11
60626,571946,"Shelby Miller",33,2024,"DET",51,0,0,55.7,6,8,2,7,5,4.53,31,28,22,10,0,9,78,13,49,5,225,850
65957,543037,"Gerrit Cole",33,2024,"NYY",17,17,0,95,8,5,0,0,0,3.41,38,36,52,14,1,11,127,29,99,6,390,1534
66174,554340,"Yimi García",33,2024,,39,0,0,39,3,0,5,2,13,3.46,15,15,10,7,0,6,48,12,49,2,153,618
66214,554431,"Tyler Matzek",33,2024,"ATL",11,0,0,10,0,0,0,0,3,9.9,11,11,11,1,1,3,28,3,10,0,48,179
67118,592741,"Chasen Shreve",33,2024,"COL",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,10
68557,592332,"Kevin Gausman",33,2024,"TOR",31,31,2,181,14,11,0,0,0,3.83,86,77,101,41,3,20,272,56,162,2,756,2865
68565,643338,"Chad Green",33,2024,"TOR",53,0,0,53.3,4,6,17,3,7,3.21,20,19,26,7,0,8,72,14,46,2,210,840
69637,606160,"Rafael Montero",33,2024,"HOU",41,0,0,38.3,1,2,0,3,10,4.7,21,20,22,4,1,8,65,19,23,3,164,683
69887,607259,"Nick Martinez",33,2024,"CIN",42,16,1,142.3,10,7,0,0,7,3.1,56,49,81,32,2,13,203,18,116,5,570,2124
70293,542888,"Shawn Armstrong",33,2024,,57,7,0,66.7,3,3,1,2,5,4.86,38,36,52,17,2,6,116,25,66,2,295,1109
70359,571882,"Derek Law",33,2024,"WSH",75,0,0,90,7,4,1,5,17,2.6,31,26,63,11,1,7,116,24,76,1,365,1368
70361,571948,"Hoby Milner",33,2024,"MIL",61,1,0,64.7,5,1,1,0,5,4.73,38,34,44,11,2,6,96,14,64,2,268,1043
70371,573186,"Marcus Stroman",33,2024,"NYY",30,29,0,154.7,10,9,1,0,0,4.31,81,74,116,28,4,19,260,60,113,8,675,2658
70437,605182,"Mike Clevinger",33,2024,"CWS",4,4,0,16,0,3,0,0,0,6.75,13,12,12,5,1,4,41,9,15,0,78,303
70514,606965,"Chris Devenski",33,2024,"TB",19,0,0,26.7,2,1,0,2,0,6.75,25,20,12,6,1,9,63,14,24,0,122,533
70641,608379,"Michael Wacha",33,2024,"KC",29,29,0,166.7,13,8,0,0,0,3.35,65,62,104,29,4,17,242,45,145,5,685,2601
99821,571927,"Steven Matz",33,2024,"STL",12,7,0,44.3,1,2,0,0,0,5.08,28,25,32,10,0,7,80,15,33,2,190,727
99839,572955,"Pierce Johnson",33,2024,"ATL",58,0,0,56.3,6,6,2,4,12,3.67,25,23,33,8,1,6,76,25,67,2,236,916
99857,571670,"Dylan Floro",33,2024,,66,0,0,68.7,6,4,0,1,11,3.8,31,29,50,10,0,5,90,17,48,1,279,1018
99874,571760,"Andrew Heaney",33,2024,"TEX",32,31,0,160,5,14,0,0,0,4.28,84,76,105,30,1,23,260,41,159,12,693,2729
99953,573262,"Mike Yastrzemski",33,2024,"SF",1,0,0,1,0,0,0,0,0,18,2,2,2,0,0,0,2,3,0,0,8,29
99954,573124,"Taylor Rogers",33,2024,"SF",64,0,0,60,1,4,0,0,8,2.4,22,16,32,13,1,7,89,22,64,2,249,1082
100036,571912,"Luke Maile",33,2024,"CIN",3,0,0,3.7,0,0,0,0,0,14.73,6,6,1,3,1,1,14,0,0,0,18,65
100067,571656,"Buck Farmer",33,2024,"CIN",61,1,0,71,3,2,1,1,1,3.04,25,24,31,17,1,7,96,29,70,7,299,1170
100110,573009,"Joe Mantiply",33,2024,"AZ",75,2,0,59.7,6,2,1,1,16,3.92,27,26,33,14,4,1,77,18,53,0,243,867
100171,571657,"Kyle Farmer",33,2024,"MIN",3,0,0,4,0,0,0,0,0,6.75,3,3,5,1,1,0,10,1,0,0,19,41
100288,608638,"JT Chargois",33,2024,,36,0,0,36.3,3,1,0,2,2,2.23,9,9,15,3,0,6,45,13,30,2,146,529
100292,608648,"Tyler Duffey",33,2024,"KC",9,0,0,9,1,0,0,0,1,5,5,5,4,3,0,0,10,8,10,1,42,189
100323,608717,"Chris Stratton",33,2024,"KC",57,0,0,58.3,4,3,4,3,5,5.55,38,36,33,13,2,5,85,33,44,3,257,995
100392,613534,"Austin Adams",33,2024,"OAK",56,0,0,41.3,1,2,0,4,22,3.92,20,18,22,12,0,4,62,23,53,13,191,805
100544,621199,"Matt Bowman",33,2024,,25,1,0,30.7,1,0,0,0,3,4.4,15,15,14,7,0,5,48,13,24,2,132,497
100718,622072,"Alex Wood",33,2024,"OAK",9,9,0,39.3,1,3,0,0,0,5.26,27,23,32,13,0,6,82,19,33,5,186,756
101250,623168,"Tyler Heineman",33,2024,"TOR",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,8
101991,621389,"Ty Blach",33,2024,"COL",20,12,0,71.3,3,8,0,1,0,6.94,55,55,65,20,1,17,176,18,36,6,330,1133
102011,571510,"Matthew Boyd",33,2024,"CLE",8,8,0,39.7,2,2,0,0,0,2.72,16,12,20,8,0,4,52,13,46,2,166,669
102190,623437,"Justin Topa",33,2024,"MIN",3,0,0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,8,20
102544,641427,"Alan Busenitz",33,2024,"CIN",3,0,0,4,0,0,0,0,0,13.5,7,6,7,1,0,1,13,0,3,0,21,75
102634,641755,"Tyler Kinley",33,2024,"COL",67,0,0,64,6,1,12,1,14,6.19,44,44,34,14,2,11,112,33,72,2,285,1182
102705,641941,"Emilio Pagán",33,2024,"CIN",38,1,0,38,4,5,1,1,7,4.5,20,19,28,6,0,6,64,11,44,0,158,590
103333,643256,"Adam Cimber",33,2024,"LAA",28,0,0,24.3,3,0,0,0,8,7.03,19,19,16,3,0,1,26,14,19,6,107,416
103395,643361,"Kevin Herget",33,2024,"MIL",7,0,0,11.3,0,0,1,0,1,1.59,2,2,3,2,0,1,11,3,9,0,43,151
103426,643410,"Mark Leiter Jr.",33,2024,,60,0,0,58,4,5,0,3,15,4.5,34,29,37,9,1,8,90,22,86,3,256,1014
103494,643511,"Tyler Rogers",33,2024,"SF",77,0,0,70.3,3,4,1,2,32,2.82,23,22,46,14,0,7,102,6,51,7,290,1002
103727,621399,"Brady Feigl",33,2024,"PIT",1,0,0,1.7,0,0,0,0,0,32.4,6,6,4,2,0,1,12,0,0,0,11,44
105174,657697,"Vinny Nittoli",33,2024,,9,0,0,12,0,1,0,0,1,1.5,2,2,7,2,0,1,15,2,8,0,46,178
107196,623433,"Nick Anderson",33,2024,"KC",37,0,0,35.7,3,1,1,0,2,4.04,17,16,18,11,0,6,64,15,29,1,153,573
108282,667297,"Tommy Nance",33,2024,"TOR",20,0,0,22,0,3,0,1,0,4.09,12,10,11,4,1,2,30,9,19,1,93,322
125512,579328,"Yusei Kikuchi",33,2024,,32,32,0,175.7,9,10,0,0,0,4.05,85,79,118,23,1,25,267,44,206,2,736,2919
138046,663158,"Robert Suarez",33,2024,"SD",65,0,0,65,9,3,36,6,1,2.77,21,20,38,7,0,7,80,16,59,0,258,977
55769,518585,"Fernando Cruz",34,2024,"CIN",69,3,0,66.7,3,8,0,3,23,4.86,36,36,30,14,1,9,97,35,109,1,288,1136
57820,543135,"Nathan Eovaldi",34,2024,"TEX",29,29,0,170.7,12,8,0,0,0,3.8,74,72,94,28,2,23,248,42,166,7,696,2620
57967,543305,"Aaron Hicks",34,2024,"LAA",1,0,0,1,0,0,0,0,0,18,2,2,1,0,0,1,5,1,0,0,6,18
58281,519293,"Will Smith",34,2024,"KC",45,0,0,41.3,0,4,1,1,8,6.53,31,30,27,11,0,7,77,15,29,3,186,673
58343,543391,"Casey Kelly",34,2024,"CIN",2,0,0,5.3,0,0,1,0,0,5.06,3,3,3,1,0,1,9,1,4,0,21,78
58715,544150,"Albert Suárez",34,2024,"BAL",32,24,0,133.7,9,7,0,1,1,3.7,56,55,78,34,1,17,217,43,108,3,565,2234
58750,543859,"Michael Tonkin",34,2024,,57,0,0,79.3,4,4,2,2,1,3.63,43,32,49,14,1,6,104,30,85,8,340,1419
59012,541640,"Erasmo Ramírez",34,2024,"TB",13,0,0,20.7,3,0,1,0,0,4.35,12,10,6,1,0,5,28,10,15,1,85,302
59541,552640,"Andrew Kittredge",34,2024,"STL",74,0,0,70.7,5,5,1,7,37,2.8,26,22,37,12,1,10,104,20,67,0,287,1029
59626,571578,"Patrick Corbin",34,2024,"WSH",32,32,0,174.7,6,13,0,0,0,5.62,114,109,134,42,7,25,339,54,139,3,764,2888
65851,518397,"Scott Alexander",34,2024,"OAK",45,0,0,38.7,1,3,0,3,10,2.56,14,11,21,7,0,3,47,15,31,2,160,566
65947,542881,"Tyler Anderson",34,2024,"LAA",31,31,0,179.3,10,15,0,0,0,3.81,83,76,99,32,3,24,268,73,142,7,765,2914
66213,554430,"Zack Wheeler",34,2024,"PHI",32,32,0,200,16,7,0,0,0,2.57,62,57,86,28,5,20,237,52,224,8,787,3134
67028,592454,"Tommy Kahnle",34,2024,"NYY",50,0,0,42.7,0,2,1,0,16,2.11,16,10,16,9,0,5,54,19,46,2,179,750
68319,598286,"Nick Ramirez",34,2024,"LAD",8,0,0,13.3,0,0,0,0,0,6.08,11,9,13,5,0,0,23,7,5,0,63,194
68471,572143,"Burch Smith",34,2024,,50,0,0,56.3,4,1,0,1,4,4.95,34,31,45,13,0,6,95,12,46,2,241,896
69156,542882,"Matt Andriese",34,2024,"MIA",4,0,0,6,0,1,0,0,0,6,5,4,3,1,1,2,16,1,7,0,26,88
69172,543294,"Kyle Hendricks",34,2024,"CHC",29,24,0,130.7,4,12,0,0,0,5.92,88,86,110,15,1,21,227,43,87,3,567,2134
