Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
11,1,"Andrew Painter","PHI","SP","AAA",2024,"60","High",1,"19.475","6' 6""","210","R","R",2021,"Draft","PHI",3900000,"Calvary Christian HS","Painter overpowered low-level hitters with sheer velocity and breaking ball quality during the majority of his first full pro season. The Phillies pushed him aggressively, all the way to Double-A Reading late in 2022. There Painter showed more refinement, incorporating a handful of changeups into his outings and displaying an ability to vary breaking ball shape in different situations. Painter has a prototypical pitcher's frame and then some, standing in at a broad-shouldered 6-foot-7 (which Painter has sculpted since his days as a high school prospect) and comparing in stature more frequently to NBA wing players than to other pro pitchers. Doug Fister is a fair baseball body comp. His size creates suboptimal shape and angle on his fastball but there will still be big league hitters who Painter can just overpower with his upper-90s velocity. He'll work 6 or more innings and never throw a fastball below 95 mph, sitting 96-98 for the bulk of the outing. Both of Painter's breaking balls have huge movement. His slider has two-plane sweep, while his curveball (more commonly used as an in-zone pitch and against lefties) is north/south and sometimes also has arm-side direction. If he can consistently create that arm side finish on the curveball then it will give him a weapon against lefties, though now that he's had to whip out his changeup against upper-level hitters, some of those have been quite good. Hitters seem to take more comfortable swings against his breaking stuff later in outings, so perhaps there's something about Painter's fastball angle that makes it easier to see his breaking balls pop out of hand once they've had a look at them, but in a vacuum he has a shot to have four plus pitches and an inning eater's frame. There's front-end upside here and, while Painter is not a complete pitcher yet, the Phillies have promoted him at such a brisk pace that he's already on the precipice of the majors as a teenager. ","sGWkF1MWSl4","sa3017880"
12,1,"Francisco Alvarez","NYM","C","MLB",2023,"60","High",,"20.8666666","5' 10""","233","R","R",2018,"J2","NYM",2700000,"Venezuela","Álvarez has been one of the more hyped prospects in the Mets system since signing out of Venezuela in 2018 for nearly $3 million, and he’s largely lived up to that hype. Considered too advanced for the team’s Dominican complex, he made his stateside pro debut in 2019 and followed that up by posting a .941 OPS across two A-ball levels in '21 while still a teenager. Despite swinging and missing quite a bit at Double-A Binghamton, he clubbed 18 homers in 67 games and posted a 148 wRC+ before a recent promotion to Syracuse. Álvarez stands out for his offensive upside at a position that doesn't offer much of it at the big league level. His swing decisions are mature beyond his years and his plus-plus raw power is already frequently seen in games. Álvarez begins in an open set up and then straightens out upon swing initiation without taking a big step or needing a timing mechanism. His swing is designed for power; it has a bit of a loop and a steep plane to it, enabling him to crush mistakes to left and center field. He doesn't track pitches especially well (his head often flies all over the place) and he has mediocre barrel variability, so he's likely to swing and miss at an above-average clip in the big leagues, but he's going to get to an absurd amount of power for a catcher and produce at an All-Star offensive level for that position.
Defensively, Álvarez is a bit of a mixed bag. He receives on one knee with the bases empty but mixes his technique with runners on. His traditional crouch can be a little high and make it tough for him to get to the ground to block balls, which he often tries to do with his hands rather than his whole body, and he'll cost you a base now and then because of this. Álvarez has plenty of arm strength, and has gotten better at starting to exit his crouch before the pitch has reached him, or just cutting it loose from his knees when that's not feasible. He’s barrel-chested and quite bulky, and will need to maintain his conditioning to be able to block and receive adequately. Álvarez likes playing the position and wants to control the game on the field, so while the profile is that of an offense-first catcher, he’s unlikely to be a true liability back there and has more than enough stick to make up for his defensive deficiencies. Though he has stuff to improve upon, Álvarez will compete for everyday catching duties in 2023.","TG-p0lUDzpM","26121"
13,1,"Daniel Espino","CLE","SP","AAA",2023,"60","Med",,"21.7388888","6' 2""","215","R","R",2019,"Draft","CLE",2500000,"Premier Academy HS (GA)","Born in Panama, Espino had the best arm strength among the high school pitchers in the 2019 draft, but concerns about his delivery and arsenal depth dropped him to the 24th overall pick. His stuff has gotten even better under the tutelage of Cleveland’s outstanding player dev system, and he dominated during his 2021 full season debut, putting up a strikeout rate north of 40%. Espino is pure power defined. He frequently sits 96-98 mph and has been in the 98-102 range early on in 2022, and his fastball sometimes has 20-23 inches of vertical break. More striking than the velocity itself is the ease with which Espino generates it. Even as he has become more and more muscular entering his 20s, he has maintained a freaky level of flexibility, which he has attained by stretching four times per day. His slider can bend in as hard as 94 mph and has late, two-plane finish. It would be an above-average pitch were it simply in the low-to-mid-80s, but at this velocity, this is a 70-grade weapon, and Espino has consistent feel for locating it down and to his glove side. His curveball has 12-6 shape and plus depth and power, used as a way of garnering called, early-count strikes. It has enough depth to have bat-missing utility below the zone and generate groundballs even when hitters sniff it out in mid-air. He barely throws his low-90s changeup, but he still has good feel for locating it in an enticing location away from lefty batters. Even his two rarely-used pitches (he only used his curveball and changeup a combined 8% in 2021) could be above-average at maturity. 
We're at a point where we think Espino is a unicorn of sorts and we moved him into 60 FV tier based on how he's looked this spring. His stuff is comfortably better than Jack Leiter’s, as is his command, and he’s further along the minor league ladder. His velocity and track record of health are better than those of recent No. 1 pick Casey Mize. In a typical draft, a college pitcher like Espino would be the heavy, heavy favorite to go first overall. His repertoire is very similar to that of Shane Baz, who has reached the majors but who also recently had an arthroscopic elbow surgery, so they’re now stacked together on the Top 100. Espino is perhaps still a couple of years from the big leagues, leaving plenty of time for things to go wrong as they have with so many pitching prospects before him. He doesn't have to be added to the Guardians’ 40-man roster until after the 2023 season, and Cleveland has tended to handle prospect promotions in ways that maximize the length of team control rather than considering major league readiness as the primary driver — a strategy enacted in response to budgetary restrictions imposed by ownership. But if the Guardians are in the thick of the Central race in July or August and Espino continues to look like he has during the 2022 spring, he’s going to force the issue.","WCe2LI0RvgA","sa3011495"
14,2,"Noelvi Marte","CIN","SS","MLB",2024,"60","Med",,"20.9583333","6' 1""","195","R","R",2018,"J2","SEA",1550000,"Dominican Republic","2021 was many evaluators' first stateside chance to see Marte face pro pitching, allowing them to better gauge his ability to bring his power to a minor league setting. He refined the timing in his swing over the course of the season, with his leg kick and bat-wrap allowing him to send balls out to all fields. His batting line in his first full season of pro ball was promising: Marte slashed .273/.366/.459 with a walk rate above 11% and a 118 wRC+ to go along with 17 home runs and 24 stolen bases. Most of that came at Low-A, though he finished the season at High-A, where his strikeouts ticked up and his walks ticked down. Still, he only played eight games there – not enough to fully adjust to the more advanced pitching – and he hit enough during that time to make up for it, reaching base safely in all but one of those games. 
Marte's last home run of 2021 came in early August, which meant he ended his campaign with a 30-game homerless streak, his longest of the season by a factor of nearly three. It’s not enough of a power drought to make us worry about Marte's pop (it’s definitely still there) and it may indicate a focus on contact over thump at this stage in his development. Plus, Marte had a bit of a slump in July and was able to get out of it, which speaks to a mental maturity beyond his years. There’s still a chance he ends up moving off of shortstop as he continues to grow (lest we forget, he didn't turn 20 until the offseason). He played all his games at short in 2021 and committed 30 errors there (more than any other shortstop in the Top 100), lending credence to those who believe he'll eventually find a new defensive home. There's just so much power here (Marte can put balls out seemingly with a flick of his wrist) and no underlying swing-and-miss red flags yet, giving Marte a chance to mature into the Goldilocks Zone where he's hitting for contact, hitting for power, and playing a viable shortstop, generating superstar-level output.","24XWJlBKDh0","26517"
15,1,"Josh Jung","TEX","3B","MLB",2023,"60","Low",,"24.6361111","6' 2""","215","R","R",2019,"Draft","TEX",4400000,"Texas Tech","Jung was an elite college performer at Texas Tech — he posted a .348/.455/.577 line with more walks than strikeouts throughout his career — but didn't hit for huge home run power there, in part because he tended to work the opposite field. Of the 71 extra-base hits Synergy Sports has on tape from Jung's time at Tech, 51 are to center or right field. This cemented confidence in his feel to hit and also generated pre-draft conversations about whether there was a path for Jung to get to more power in games by pulling the ball more often, and whether that would hurt his ability to make contact. 
To the naked eye, it looked like Jung had started to pull the ball more during 2020 instructional league, but it was difficult to assess the true impact of the change without a minor league season. Then his 2021 season got off to a delayed start because of a stress fracture in his left foot. He rehabbed during extended spring training, was unleashed on Double-A pitching during the middle of the summer — he hit .308/.366/.544 with 10 home runs in 43 games — missed some time while in the COVID protocol, then was promoted and went buck wild at Triple-A until the end of the season, hitting .348/.436/.652 with nine homers in 35 games. He is pulling the ball more, but not exclusively, a change that coincides with tweaks to where Jung's hands load and the angle of his bat as he does. While elements of his swing can seem choppy and stiff, Jung is quite athletic and you can see the flexibility in his lower half as he bends to impact pitches toward the bottom of the zone. For a player his size, Jung's levers and swing are actually pretty short. He posted an average swinging strike rate while using his re-worked mechanics against upper-level pitching in 2021 after a year away from normal baseball. 
When Jung was an underclassman, there was some sentiment that he'd wind up at first base, but he's become an agile third base defender with terrific bend and quickness, average hands, and a snappy, plus arm. He's especially adept at feeding the pivot man on 5-4-3 tries and projects as a plus third base defender. Jung's game has no holes and he'd basically be big-league ready were he healthy, but he suffered a torn labrum in the weight room during spring training and had surgery that will cause him to miss most all of 2022, and makes him an Arizona Fall League candidate.","RlBShzGPoCY","26299"
16,2,"Druw Jones","ARI","CF",,2028,"60","High",,"18.8416666","6' 4""","185","R","R",2022,"Draft","ARI",8189400,"Wesleyan HS (GA)","Jones' combination of present baseball ability and physical projection are unmatched in the 2022 draft class. At age 14, thin as a rail, he already was hitting balls out of big league spring training stadiums during workouts. Now he's a strapping 6-foot-4 and has grown into considerable power, all while maintaining some amount of future physical projection (i.e. there is going to be more power here) and impact, up-the-middle defensive ability. While he's taken groundballs at shortstop in the past and is arguably athletic enough to develop there in pro ball, Jones is such a savant in center field that scouts won't typically entertain that notion, and he projects as a 70-grade center field. His first step can be a little delayed, but Jones' huge strides eat up tons of ground in the outfield, and he gallivants into the gaps, robs would-be doubles, and has runner-sniping arm. 
Jones' swing isn't quite dialed in. He tends to bar his front arm and load his hands high, which made it impossible for him to turn on velocity on the showcase circuit, when he was facing better, faster pitching than he did during varsity play. Over the course of two years worth of showcase play tracked by Synergy Sports, amounting to roughly 250 swings on tape, Jones never pulled a ball to the left of the left-center field gap, and all but about a dozen of his airborne balls in play were to right field. This is a little odd, but it might be remedied with an unobtrusive mechanical tweak. Everything else Jones shows you in the batter's box is exciting. He's a plus rotational athlete, his hands are exceptionally strong, he can drive his top hand through contact to punish pitches at the top of the zone and sometimes alter his footwork and the bend in his lower half to dip down and barrel low pitches. Even though his stride is relatively conservative, he is still generating so much force with his legs that his back foot will sometimes come completely off the ground as he's making contact, à la Bryce Harper. Nitpicking about his swing actualization is fine, because we're talking about the top player in this draft, but the foundation of present skills and tools, combined with Jones' physical projection, make him head-and-shoulders the best prospect in the 2022 draft and a potential franchise-altering superstar.",,
17,3,"Jackson Holliday","BAL","SS","MLB",2028,"55","Med",,"18.825","6' 1""","180","L","R",2022,"Draft","BAL",8190000,"Stillwater HS (OK)","Holliday is one of the better rotational athletes in this draft, with one of the loosest, most beautiful swings in this class. He takes a big (but balanced) stride and can adjust barrel depth by getting deeper into his lower half through contact. He also has a good foundational feel for contact, and actually put balls in play at a better rate than most of the other high schoolers (including Termarr Johnson) did during showcase play, at roughly three balls in play for every swing and miss. Holliday's range, hands, actions and arm are all average, while his baseball instincts and internal clock are very good. He came out during his senior spring with much more raw power than he showed the previous summer. During his spring break, Holliday came to Arizona to work out and take BP with his high school team at some clubs' minor league complexes, and he (and his younger brother — you'll see him in a couple years) were putting balls out of big league backfields with ease. He checks literally every box, and there aren't many lefty-hitting shortstops with this kind of juice. He projects as an All-Star shortstop.",,"31781"
18,1,"Marco Luciano","SFG","SS","MLB",2024,"55","High",,"20.9777777","6' 2""","208","R","R",2018,"J2","SFG",2600000,"Dominican Republic","After adding nearly 30 pounds of muscle since his last minor league season, 2021 was our first glimpse of Luciano’s new square-shouldered frame in action. His explosive bat speed is still remarkable, perhaps even more so than in 2019, with his added strength supplying even more power potential to his natural upper-cut swing. He put that power on front street at Low-A, hitting 18 home runs and 14 doubles for a 138 wRC+ over his 70 games there. His walk rate stayed in the double-digits and while his strikeout rate was inflated compared to his previous seasons, it was still of little concern given the way he was hitting. But upon his promotion to Eugene, where he became the youngest player in High-A West, Luciano struggled to adapt to the more advanced pitching, particularly breaking balls away. He’s never been particularly strikeout-prone, but in his first five High-A games, he fanned 13 times in 23 plate appearances without recording a walk. Meanwhile, his arm accuracy has not improved enough for him to project as a long-term shortstop. His likely relocation from a premium up-the-middle position, combined with his High-A growing pains, is enough to keep him from being considered baseball’s best prospect — an honorific that, had both of those factors broken more in his favor, seemed possible as of last year’s report — but his bat still provides more than enough potential to project him as a future major league All-Star.","PC6wq1FXPGA","25616"
19,1,"Marcelo Mayer","BOS","SS","MLB",2025,"55","High",,"19.8027777","6' 3""","188","L","R",2021,"Draft","BOS",6660000,"Eastlake HS (CA)","While there wasn't an overwhelming consensus around who the top player in the 2021 draft was, if you polled all of the decision-makers, Mayer would have at least won that tally. With the top of the draft often defined by bonus demands as much as talent, Mayer dropped to fourth overall, and the Red Sox were happy to scoop him up and sign him to a higher dollar amount than first overall pick Henry Davis. Mayer checks a tremendous number of boxes. He has a big, projectable frame, a mature approach, and a downright pretty left-handed stroke that combines power with a good feel for contact. Evaluators looking to nitpick Mayer’s game point out fringy home-to-first times and an awkward running gait. A knee-jerk reaction to those nits might lead you to question his ability to stay at shortstop, but he quickly sets aside those concerns once he takes the field, as his instincts, first-step quickness and strong arm make up for the lack of twitch. Prospects who combine up-the-middle defensive prowess with a chance to hit in the middle of the order are rare, and while Mayer comes with all of the usual risks associated with players still in their teens, the upside here is impossible to ignore.",,"29668"
20,2,"Mick Abel","PHI","SP","MLB",2024,"55","High",,"21.1194444","6' 6""","190","R","R",2020,"Draft","PHI",4075000,"Jesuit HS (OR)","Abel has been the best pitching prospect his age since his sophomore year of high school, and he's continued to track like an impact starter early on as a pro, reaching Double-A in 2022. He has the prototypical starter's frame at a broad-shouldered 6-foot-6, and the pacing and look of his delivery evoke Gerrit Cole. Abel has long thrown hard for his age, his velocity steadily climbing into its current 95-97 mph band up from the 90-94 range when he was first known to FanGraphs as a prospect. The tailing shape on his heater is less than ideal but at times helps him miss a bat. Ideally he'll have a four- and two-seam variant at peak and be able to work both north/south and east/west with his fastball, but as of 2022 his fastball command was still quite crude. Thanks to his looseness and flexibility (again, think a lankier Gerrit Cole) not ony does Abel project to maintain this level of velocity, but perhaps he'll add to it as his frame fills out. Abel has a strong natural proclivity for spinning his breaking stuff, and his low-to-mid-80s slurve is already an above-average pitch and could be a 70-grade shove machine at maturity. Abel will also flash a really good changeup once in a while; that pitch tends to be in the 86-89 mph range and feast on hitters who have to cheat to catch up to his fastbll. We're projecting heavily on Abel's command in anticipation of him growing into his body and arm speed. If he can consistently locate his stuff — Abel's pitch execution is behind that of the typical Double-A starter but okay for a still-growing pitcher his age— then Abel will be a front-end arm. He's tracking to debut ahead of his draft class' typical 40-man timeline, perhaps as early as mid-2023 if things click with his command.","Eqc625r-XdY","27756"
21,2,"Kyle Harrison","SFG","SP","MLB",2024,"55","High",,"21.1361111","6' 2""","215","R","L",2020,"Draft","SFG",2500000,"De La Salle HS (CA)","The Giants lured Harrison away from his UCLA commitment with a third-round selection and a $2.5 million bonus in 2020, and his first year of pro ball reinforced the club’s confidence in the young southpaw. He issued strikeouts at a 35.7% clip while only allowing three home runs in his 98.2 innings of work, the best of any qualified Low-A arm on both counts. His physique is that of a prototypical starter but with a noticeably strong lower half, which he uses to get low to the ground and push off the mound for a monstrous lunge toward the plate. He exaggerates the weirdness of his delivery by slinging his arm in a low three-quarters slot, creating a unique angle and making the ball that much more difficult for hitters to track, particularly lefties. Harrison's fastball seems to come upward, keeping hitters off balance and allowing him to pound the top of the zone. When that's working for Harrison, he’s deadly, as illustrated by his numbers. But his effectiveness largely depends on consistently maintaining that odd arm angle, with very minor location discrepancies causing his fastball to catch too much of the heart of the zone. His sweeping slider, meanwhile, has been dominant against lefties and thanks to that arm angle, it's likely to stay that way. But the pitch's effectiveness against right-handed batters, while impressive in Low-A, could diminish against more advanced righties who are able to adapt to it. Still, his location issues are those most in need of attention; in 2021, he has walked 11.8% of his opponents and issued 22 free bases by way of HBP. Similar to Orioles lefty DL Hall, except with a longer developmental runway, there's relief risk here but also the potential for three plus pitches, as Harrison's changeup flashes impact fade. He has All Star stuff, which has enabled Harrison to knife through A-ball, and he could work inefficiently through a big league lineup as soon as mid-to-late-2023. ","1AlmnfSq0xE","27758"
22,1,"Jackson Merrill","SDP","SS","MLB",2026,"55","High",,"19.45","6' 2""","180","L","R",2021,"Draft","SDP",1800000,"Severna HS","A rare underslot first round high schooler, Merrill looks the part at shortstop, with a good first step, actions, and internal clock, and enough arm strength for the left side of the infield. He also has precocious feel for contact, especially in the bottom of the strike zone. He isn't a huge-framed, projectable young hitter, and while Merrill will occasionally take a big rip, his approach to contact is often of the all-fields, punch-and-poke variety. So his approach isn't geared for power, and he isn't likely to grow into impact thump, but his lack of room for mass also arguably makes it more likely that he actually stays at shortstop since he's unlikely to outgrow it. Early indicators suggest Merrill might make enough contact to profile as an everyday shortstop even if he doesn't end up with meaningful pop. He hits while bent at the waist, his torso hanging over the zone, enabling him to cover the plate with gentle lift that helps him pepper the gaps. Merrill may eventually be challenged by upper-level pitchers who can really bring it at the letters, but as of list publication, he's swinging and missing at a paltry 5% of pitches, the best mark in the Padres system. He could ride his defensive ability and bat-to-ball skills into an everyday role, though the lack of power and physical projection will make it tough to be a star.",,"29490"
